treeModel rep method clockModel tmrca
D995_3_25 rep027 wlogdate clock3 -4.076464287554283
D995_3_25 rep027 wlogdate clock4 -2.277770685837028
D995_3_25 rep028 wlogdate clock1 -1.2155995587242117
D995_3_25 rep028 wlogdate clock2 -5.0725464867164085
D995_3_25 rep028 wlogdate clock3 -0.5424906491360153
D995_3_25 rep028 wlogdate clock4 -2.3985341345440467
D995_3_25 rep029 wlogdate clock1 -0.30859198578378155
D995_3_25 rep029 wlogdate clock2 -8.34342776616775
D995_3_25 rep029 wlogdate clock3 -20.14003579033762
D995_3_25 rep029 wlogdate clock4 -2.0439813325688547
D995_3_25 rep030 wlogdate clock1 -3.4748565909518767
D995_3_25 rep030 wlogdate clock2 3.601796586424523
D995_3_25 rep030 wlogdate clock3 -1.652787848863488
D995_3_25 rep030 wlogdate clock4 1.222132035124896
D995_3_25 rep031 wlogdate clock1 -0.48242251812841874
D995_3_25 rep031 wlogdate clock2 5.027873856167256
D995_3_25 rep031 wlogdate clock3 -1.2805957879961911
D995_3_25 rep031 wlogdate clock4 2.615375562152716
D995_3_25 rep032 wlogdate clock1 1.9010711689263748
D995_3_25 rep032 wlogdate clock2 0.31955607217512294
D995_3_25 rep032 wlogdate clock3 0.2811900723586991
D995_3_25 rep032 wlogdate clock4 -2.368948919352122
D995_3_25 rep033 wlogdate clock1 -1.1418691644990915
D995_3_25 rep033 wlogdate clock2 -5.118849631605467
D995_3_25 rep033 wlogdate clock3 2.257672731523917
D995_3_25 rep033 wlogdate clock4 2.372143336308227
D995_3_25 rep034 wlogdate clock1 0.19691363092167755
D995_3_25 rep034 wlogdate clock2 0.36724585743557614
D995_3_25 rep034 wlogdate clock3 2.5190519000228306
D995_3_25 rep034 wlogdate clock4 1.5882692272976557
D995_3_25 rep035 wlogdate clock1 1.7585212274414417
D995_3_25 rep035 wlogdate clock2 1.8874433525897878
D995_3_25 rep035 wlogdate clock3 0.6143528387929695
D995_3_25 rep035 wlogdate clock4 -1.0555549337983923
D995_3_25 rep036 wlogdate clock1 1.3120740613448296
D995_3_25 rep036 wlogdate clock2 0.11404912849209137
D995_3_25 rep036 wlogdate clock3 0.3639329873733501
D995_3_25 rep036 wlogdate clock4 2.09595674320572
D995_3_25 rep037 wlogdate clock1 2.5468374947481616
D995_3_25 rep037 wlogdate clock2 0.32869503576690695
D995_3_25 rep037 wlogdate clock3 -2.843076810213342
D995_3_25 rep037 wlogdate clock4 0.45270482369109977
D995_3_25 rep038 wlogdate clock1 1.5454637734437657
D995_3_25 rep038 wlogdate clock2 0.11183179657801401
D995_3_25 rep038 wlogdate clock3 1.1489246765651209
D995_3_25 rep038 wlogdate clock4 2.2162228446261296
D995_3_25 rep039 wlogdate clock1 1.9708436933674474
D995_3_25 rep039 wlogdate clock2 -0.3788674513395103
D995_3_25 rep039 wlogdate clock3 -4.637854604629977
D995_3_25 rep039 wlogdate clock4 -1.737138957211462
D995_3_25 rep040 wlogdate clock1 -1.451222054452375
D995_3_25 rep040 wlogdate clock2 -0.9251213579713591
D995_3_25 rep040 wlogdate clock3 -0.06165126358190291
D995_3_25 rep040 wlogdate clock4 2.1883554249470776
D995_3_25 rep041 wlogdate clock1 -1.1019210205691636
D995_3_25 rep041 wlogdate clock2 -0.08780402130061216
D995_3_25 rep041 wlogdate clock3 1.487703762063548
D995_3_25 rep041 wlogdate clock4 -0.17425371829156922
D995_3_25 rep042 wlogdate clock1 -5.860621896438411
D995_3_25 rep042 wlogdate clock2 -6.021020486647986
D995_3_25 rep042 wlogdate clock3 0.6518551902054046
D995_3_25 rep042 wlogdate clock4 0.5650067513307537
D995_3_25 rep043 wlogdate clock1 4.217349703672657
D995_3_25 rep043 wlogdate clock2 1.5705021826845496
D995_3_25 rep043 wlogdate clock3 2.6978871934283166
D995_3_25 rep043 wlogdate clock4 -3.4054285413439
D995_3_25 rep044 wlogdate clock1 0.20758194493249715
D995_3_25 rep044 wlogdate clock2 1.2226138816297025
D995_3_25 rep044 wlogdate clock3 -0.6385235742693924
D995_3_25 rep044 wlogdate clock4 1.0942531002000186
D995_3_25 rep045 wlogdate clock1 0.8951564672163643
D995_3_25 rep045 wlogdate clock2 0.26191642376666024
D995_3_25 rep045 wlogdate clock3 -0.5215692989747911
D995_3_25 rep045 wlogdate clock4 -1.4637647054632295
D995_3_25 rep046 wlogdate clock1 -9.615833600759105
D995_3_25 rep046 wlogdate clock2 2.7627256223062355
D995_3_25 rep046 wlogdate clock3 0.5646293370878888
D995_3_25 rep046 wlogdate clock4 1.4201053154614938
D995_3_25 rep047 wlogdate clock1 -0.82821505157101
D995_3_25 rep047 wlogdate clock2 -10.059877767844306
D995_3_25 rep047 wlogdate clock3 -0.21062730689197717
D995_3_25 rep047 wlogdate clock4 3.0684984044076424
D995_3_25 rep048 wlogdate clock1 3.7170986986535692
D995_3_25 rep048 wlogdate clock2 -0.5354350103951702
D995_3_25 rep048 wlogdate clock3 -1.7741586783146432
D995_3_25 rep048 wlogdate clock4 -2.7910680332232567
D995_3_25 rep049 wlogdate clock1 4.399795017639651
D995_3_25 rep049 wlogdate clock2 2.7524409737011144
D995_3_25 rep049 wlogdate clock3 5.66859675840906
D995_3_25 rep049 wlogdate clock4 0.06667575697767925
D995_3_25 rep050 wlogdate clock1 2.5513877938296003
D995_3_25 rep050 wlogdate clock2 4.070362777001837
D995_3_25 rep050 wlogdate clock3 -0.566245927804991
D995_3_25 rep050 wlogdate clock4 0.9462719648417303
D995_3_25 rep051 wlogdate clock1 -3.687822528283789
D995_3_25 rep051 wlogdate clock2 -2.880021654038986
D995_3_25 rep051 wlogdate clock3 -0.0735575434614617
D995_3_25 rep051 wlogdate clock4 -3.8934973100727697
D995_3_25 rep052 wlogdate clock1 3.2420758899622717
D995_3_25 rep052 wlogdate clock2 -4.158746167022344
D995_3_25 rep052 wlogdate clock3 -4.313475675560347
D995_3_25 rep052 wlogdate clock4 2.7939175880451455
D995_3_25 rep053 wlogdate clock1 3.6156840381538613
D995_3_25 rep053 wlogdate clock2 -2.9974438169939943
D995_3_25 rep053 wlogdate clock3 0.2998562447791455
D995_3_25 rep053 wlogdate clock4 2.870413924710021
D995_3_25 rep054 wlogdate clock1 -5.226980616817217
D995_3_25 rep054 wlogdate clock2 2.0986509279962333
D995_3_25 rep054 wlogdate clock3 2.4360970441734406
D995_3_25 rep054 wlogdate clock4 -2.4965888270025856
D995_3_25 rep055 wlogdate clock1 -3.9294380000755402
D995_3_25 rep055 wlogdate clock2 -9.14945779025356
D995_3_25 rep055 wlogdate clock3 2.474727513592052
D995_3_25 rep055 wlogdate clock4 -2.347920046763714
D995_3_25 rep056 wlogdate clock1 3.452022528137025
D995_3_25 rep056 wlogdate clock2 0.29794274604747784
D995_3_25 rep056 wlogdate clock3 -9.738645586123253
D995_3_25 rep056 wlogdate clock4 -2.4109189423776733
D995_3_25 rep057 wlogdate clock1 5.036981161408701
D995_3_25 rep057 wlogdate clock2 -8.371729154399466
D995_3_25 rep057 wlogdate clock3 -0.9633572013638048
D995_3_25 rep057 wlogdate clock4 0.8825425481773124
D995_3_25 rep058 wlogdate clock1 -4.793195406621189
D995_3_25 rep058 wlogdate clock2 -1.3057825095150495
D995_3_25 rep058 wlogdate clock3 -4.20416733539167
D995_3_25 rep058 wlogdate clock4 1.769544444028492
D995_3_25 rep059 wlogdate clock1 0.47341851354977305
D995_3_25 rep059 wlogdate clock2 -0.0548187645934064
D995_3_25 rep059 wlogdate clock3 1.2808866436706832
D995_3_25 rep059 wlogdate clock4 -0.49366321632032695
D995_3_25 rep060 wlogdate clock1 2.748173527921047
D995_3_25 rep060 wlogdate clock2 1.3071206849477743
D995_3_25 rep060 wlogdate clock3 4.227438061758897
D995_3_25 rep060 wlogdate clock4 -4.308622485502873
D995_3_25 rep061 wlogdate clock1 4.214751795156445
D995_3_25 rep061 wlogdate clock2 0.21799231667546382
D995_3_25 rep061 wlogdate clock3 2.3262896193210256
D995_3_25 rep061 wlogdate clock4 2.3002531262874877
D995_3_25 rep062 wlogdate clock1 1.6490806796100423
D995_3_25 rep062 wlogdate clock2 -4.020374772745323
D995_3_25 rep062 wlogdate clock3 -0.5109700570667277
D995_3_25 rep062 wlogdate clock4 -0.3636771208913031
D995_3_25 rep063 wlogdate clock1 -2.557389301569695
D995_3_25 rep063 wlogdate clock2 -5.952418083365841
D995_3_25 rep063 wlogdate clock3 -6.41183167701701
D995_3_25 rep063 wlogdate clock4 -4.402325469216162
D995_3_25 rep064 wlogdate clock1 0.6488473089965741
D995_3_25 rep064 wlogdate clock2 0.3528499874979101
D995_3_25 rep064 wlogdate clock3 2.781918945079254
D995_3_25 rep064 wlogdate clock4 -3.7127031795427325
D995_3_25 rep065 wlogdate clock1 2.4660273657079816
D995_3_25 rep065 wlogdate clock2 3.7440374370463645
D995_3_25 rep065 wlogdate clock3 -3.0838296772386653
D995_3_25 rep065 wlogdate clock4 0.8686029326842952
D995_3_25 rep066 wlogdate clock1 -9.846791602857138
D995_3_25 rep066 wlogdate clock2 -2.7708484629288628
D995_3_25 rep066 wlogdate clock3 1.6060261853159725
D995_3_25 rep066 wlogdate clock4 4.111888361400621
D995_3_25 rep067 wlogdate clock1 -0.7511097625827423
D995_3_25 rep067 wlogdate clock2 2.783221726213202
D995_3_25 rep067 wlogdate clock3 -3.137480737077409
D995_3_25 rep067 wlogdate clock4 -0.5020405250247908
D995_3_25 rep068 wlogdate clock1 3.2528612157538053
D995_3_25 rep068 wlogdate clock2 -2.1287664282790746
D995_3_25 rep068 wlogdate clock3 2.282516951528595
D995_3_25 rep068 wlogdate clock4 -0.9572607297905393
D995_3_25 rep069 wlogdate clock1 3.0077209655195607
D995_3_25 rep069 wlogdate clock2 -4.139882090400987
D995_3_25 rep069 wlogdate clock3 -0.9338811221191627
D995_3_25 rep069 wlogdate clock4 2.466350782142805
D995_3_25 rep070 wlogdate clock1 3.3797008662705563
D995_3_25 rep070 wlogdate clock2 -0.05073392574214863
D995_3_25 rep070 wlogdate clock3 1.2875093365356878
D995_3_25 rep070 wlogdate clock4 -0.35680859277955346
D995_3_25 rep071 wlogdate clock1 0.6902325331471787
D995_3_25 rep071 wlogdate clock2 1.2604188592947851
D995_3_25 rep071 wlogdate clock3 -11.174655269411701
D995_3_25 rep071 wlogdate clock4 -0.23255746622847195
D995_3_25 rep072 wlogdate clock1 -7.2976843313490445
D995_3_25 rep072 wlogdate clock2 3.5288089906567484
D995_3_25 rep072 wlogdate clock3 1.451954078837737
D995_3_25 rep072 wlogdate clock4 -1.4039449336517102
D995_3_25 rep073 wlogdate clock1 -0.8958563232760772
D995_3_25 rep073 wlogdate clock2 1.7713158546876207
D995_3_25 rep073 wlogdate clock3 -1.9092265971519966
D995_3_25 rep073 wlogdate clock4 -0.4979942317085513
D995_3_25 rep074 wlogdate clock1 2.95616351372592
D995_3_25 rep074 wlogdate clock2 1.2549938645849608
D995_3_25 rep074 wlogdate clock3 -6.787530530889496
D995_3_25 rep074 wlogdate clock4 0.5210115523069914
D995_3_25 rep075 wlogdate clock1 1.3410033640148593
D995_3_25 rep075 wlogdate clock2 -14.309527461707189
D995_3_25 rep075 wlogdate clock3 -4.061488944532136
D995_3_25 rep075 wlogdate clock4 2.4888006389275996
D995_3_25 rep076 wlogdate clock1 -0.47186093961427644
D995_3_25 rep076 wlogdate clock2 -2.1016571834076507
D995_3_25 rep076 wlogdate clock3 3.7722552122809967
D995_3_25 rep076 wlogdate clock4 -1.448191421079124
D995_3_25 rep077 wlogdate clock1 1.5259479440810566
D995_3_25 rep077 wlogdate clock2 -1.1591679389353975
D995_3_25 rep077 wlogdate clock3 3.4053244236841587
D995_3_25 rep077 wlogdate clock4 -2.7522531358420266
D995_3_25 rep078 wlogdate clock1 4.011032082113598
D995_3_25 rep078 wlogdate clock2 -4.158861387446824
D995_3_25 rep078 wlogdate clock3 0.5404051525921323
D995_3_25 rep078 wlogdate clock4 0.11401093313614252
D995_3_25 rep079 wlogdate clock1 -3.9613733286782544
D995_3_25 rep079 wlogdate clock2 -1.3522168188206205
D995_3_25 rep079 wlogdate clock3 -0.33477228081039123
D995_3_25 rep079 wlogdate clock4 -1.6109543798267703
D995_3_25 rep080 wlogdate clock1 -0.3646579557555372
D995_3_25 rep080 wlogdate clock2 2.3686207780162145
D995_3_25 rep080 wlogdate clock3 1.4667231797808102
D995_3_25 rep080 wlogdate clock4 -3.3304669062447836
D995_3_25 rep081 wlogdate clock1 -1.0897465053330855
D995_3_25 rep081 wlogdate clock2 2.522339705052114
D995_3_25 rep081 wlogdate clock3 1.4823593957962515
D995_3_25 rep081 wlogdate clock4 -1.9861113796265681
D995_3_25 rep082 wlogdate clock1 -1.5942297497416449
D995_3_25 rep082 wlogdate clock2 5.883590241857714
D995_3_25 rep082 wlogdate clock3 4.678506151320874
D995_3_25 rep082 wlogdate clock4 -2.4615508619265287
D995_3_25 rep083 wlogdate clock1 -6.139918136719519
D995_3_25 rep083 wlogdate clock2 2.4821173762955544
D995_3_25 rep083 wlogdate clock3 -0.44331172743383945
D995_3_25 rep083 wlogdate clock4 -1.0342316998430596
D995_3_25 rep084 wlogdate clock1 -1.3007709257314488
D995_3_25 rep084 wlogdate clock2 3.985601371368185
D995_3_25 rep084 wlogdate clock3 -4.86478130540241
D995_3_25 rep084 wlogdate clock4 -0.2418301143356918
D995_3_25 rep085 wlogdate clock1 0.9912678366471752
D995_3_25 rep085 wlogdate clock2 2.808444143243742
D995_3_25 rep085 wlogdate clock3 2.2615073720414993
D995_3_25 rep085 wlogdate clock4 -4.589247571515816
D995_3_25 rep086 wlogdate clock1 -4.982592017703443
D995_3_25 rep086 wlogdate clock2 -1.6348687417859065
D995_3_25 rep086 wlogdate clock3 -8.988026630393179
D995_3_25 rep086 wlogdate clock4 2.0812840893806017
D995_3_25 rep087 wlogdate clock1 -1.7226223734816868
D995_3_25 rep087 wlogdate clock2 -7.437628555670678
D995_3_25 rep087 wlogdate clock3 2.1766294769840284
D995_3_25 rep087 wlogdate clock4 -5.540390354171834
D995_3_25 rep088 wlogdate clock1 2.234081006904092
D995_3_25 rep088 wlogdate clock2 0.5050966752896671
D995_3_25 rep088 wlogdate clock3 -0.15184552111807592
D995_3_25 rep088 wlogdate clock4 -0.19563716190835234
D995_3_25 rep089 wlogdate clock1 2.227777938996519
D995_3_25 rep089 wlogdate clock2 -1.7828392871441783
D995_3_25 rep089 wlogdate clock3 2.3966133595519246
D995_3_25 rep089 wlogdate clock4 1.9693802431283096
D995_3_25 rep090 wlogdate clock1 -0.6224595595090966
D995_3_25 rep090 wlogdate clock2 3.071296199983345
D995_3_25 rep090 wlogdate clock3 2.9630273240221507
D995_3_25 rep090 wlogdate clock4 3.5229273142925326
D995_3_25 rep091 wlogdate clock1 -5.324942242395101
D995_3_25 rep091 wlogdate clock2 -1.9354010250604294
D995_3_25 rep091 wlogdate clock3 0.2987278763847492
D995_3_25 rep091 wlogdate clock4 -0.05921662755015866
D995_3_25 rep092 wlogdate clock1 -0.8790271854821893
D995_3_25 rep092 wlogdate clock2 -9.651126999489982
D995_3_25 rep092 wlogdate clock3 1.408257394695371
D995_3_25 rep092 wlogdate clock4 -4.756273548791277
D995_3_25 rep093 wlogdate clock1 0.45000773196551713
D995_3_25 rep093 wlogdate clock2 -1.544953146945274
D995_3_25 rep093 wlogdate clock3 -3.9604102183159693
D995_3_25 rep093 wlogdate clock4 -2.857534916155839
D995_3_25 rep094 wlogdate clock1 3.767347484975259
D995_3_25 rep094 wlogdate clock2 2.51295581277534
D995_3_25 rep094 wlogdate clock3 0.653319520770264
D995_3_25 rep094 wlogdate clock4 1.2220701218363725
D995_3_25 rep095 wlogdate clock1 -2.8035000503668686
D995_3_25 rep095 wlogdate clock2 0.3988986601215897
D995_3_25 rep095 wlogdate clock3 -0.13572411135312334
D995_3_25 rep095 wlogdate clock4 -1.4341997690883699
D995_3_25 rep096 wlogdate clock1 4.193370919145576
D995_3_25 rep096 wlogdate clock2 -1.6195251986302224
D995_3_25 rep096 wlogdate clock3 1.196471587350148
D995_3_25 rep096 wlogdate clock4 -1.7113867862266845
D995_3_25 rep097 wlogdate clock1 -2.2825458838866464
D995_3_25 rep097 wlogdate clock2 1.4995260236213601
D995_3_25 rep097 wlogdate clock3 0.4194597506710305
D995_3_25 rep097 wlogdate clock4 2.446336108909079
D995_3_25 rep098 wlogdate clock1 1.953620964691459
D995_3_25 rep098 wlogdate clock2 1.2159395112673712
D995_3_25 rep098 wlogdate clock3 1.3375920053583616
D995_3_25 rep098 wlogdate clock4 -0.11147051043779577
D995_3_25 rep099 wlogdate clock1 -1.68032722234844
D995_3_25 rep099 wlogdate clock2 -3.95234930402167
D995_3_25 rep099 wlogdate clock3 2.7526681627354677
D995_3_25 rep099 wlogdate clock4 -0.18638139829525602
D995_3_25 rep100 wlogdate clock1 -16.80201004699442
D995_3_25 rep100 wlogdate clock2 -5.430870433410624
D995_3_25 rep100 wlogdate clock3 -1.3747009530207288
D995_3_25 rep100 wlogdate clock4 0.9459500166539176
D750_11_10 rep001 emd clock1 -0.3736
D750_11_10 rep001 emd clock2 0.734
D750_11_10 rep001 emd clock3 0.7553
D750_11_10 rep001 emd clock4 -2.2396
D750_11_10 rep002 emd clock1 -1.552
D750_11_10 rep002 emd clock2 1.1295
D750_11_10 rep002 emd clock3 1.4687
D750_11_10 rep002 emd clock4 0.0699
D750_11_10 rep003 emd clock1 1.9819
D750_11_10 rep003 emd clock2 4.006
D750_11_10 rep003 emd clock3 1.5389
D750_11_10 rep003 emd clock4 1.6447
D750_11_10 rep004 emd clock1 -0.3365
D750_11_10 rep004 emd clock2 -2.1448
D750_11_10 rep004 emd clock3 3.3852
D750_11_10 rep004 emd clock4 2.0968
D750_11_10 rep005 emd clock1 1.2149
D750_11_10 rep005 emd clock2 1.4328
D750_11_10 rep005 emd clock3 -0.6441
D750_11_10 rep005 emd clock4 -0.2175
D750_11_10 rep006 emd clock1 -2.4046
D750_11_10 rep006 emd clock2 0.5464
D750_11_10 rep006 emd clock3 0.1238
D750_11_10 rep006 emd clock4 -1.9109
D750_11_10 rep007 emd clock1 2.9732
D750_11_10 rep007 emd clock2 -0.1302
D750_11_10 rep007 emd clock3 0.9803
D750_11_10 rep007 emd clock4 -0.3343
D750_11_10 rep008 emd clock1 -0.7653
D750_11_10 rep008 emd clock2 -1.2601
D750_11_10 rep008 emd clock3 -0.9213
D750_11_10 rep008 emd clock4 1.8917
D750_11_10 rep009 emd clock1 -2.5134
D750_11_10 rep009 emd clock2 1.3988
D750_11_10 rep009 emd clock3 1.3192
D750_11_10 rep009 emd clock4 0.3627
D750_11_10 rep010 emd clock1 -0.5139
D750_11_10 rep010 emd clock2 -1.626
D750_11_10 rep010 emd clock3 1.9593
D750_11_10 rep010 emd clock4 0.8648
D750_11_10 rep011 emd clock1 3.2864
D750_11_10 rep011 emd clock2 3.828
D750_11_10 rep011 emd clock3 1.4812
D750_11_10 rep011 emd clock4 0.1659
D750_11_10 rep012 emd clock1 1.1342
D750_11_10 rep012 emd clock2 2.187
D750_11_10 rep012 emd clock3 2.0128
D750_11_10 rep012 emd clock4 0.7594
D750_11_10 rep013 emd clock1 0.7877
D750_11_10 rep013 emd clock2 -2.7819
D750_11_10 rep013 emd clock3 0.5983
D750_11_10 rep013 emd clock4 2.278
D750_11_10 rep014 emd clock1 -2.9252
D750_11_10 rep014 emd clock2 3.1411
D750_11_10 rep014 emd clock3 0.6719
D750_11_10 rep014 emd clock4 -0.1984
D750_11_10 rep015 emd clock1 0.4338
D750_11_10 rep015 emd clock2 2.7832
D750_11_10 rep015 emd clock3 -0.372
D750_11_10 rep015 emd clock4 1.2036
D750_11_10 rep016 emd clock1 -0.9673
D750_11_10 rep016 emd clock2 0.8119
D750_11_10 rep016 emd clock3 1.7291
D750_11_10 rep016 emd clock4 1.124
D750_11_10 rep017 emd clock1 0.3971
D750_11_10 rep017 emd clock2 -3.8448
D750_11_10 rep017 emd clock3 2.899
D750_11_10 rep017 emd clock4 0.5807
D750_11_10 rep018 emd clock1 1.2696
D750_11_10 rep018 emd clock2 3.6808
D750_11_10 rep018 emd clock3 1.4663
D750_11_10 rep018 emd clock4 1.0075
D750_11_10 rep019 emd clock1 1.371
D750_11_10 rep019 emd clock2 0.9186
D750_11_10 rep019 emd clock3 0.6995
D750_11_10 rep019 emd clock4 -0.8261
D750_11_10 rep020 emd clock1 1.2926
D750_11_10 rep020 emd clock2 0.7896
D750_11_10 rep020 emd clock3 0.4533
D750_11_10 rep020 emd clock4 0.5859
D750_11_10 rep021 emd clock1 1.7775
D750_11_10 rep021 emd clock2 2.3413
D750_11_10 rep021 emd clock3 1.8697
D750_11_10 rep021 emd clock4 0.4021
D750_11_10 rep022 emd clock1 1.1041
D750_11_10 rep022 emd clock2 -0.4303
D750_11_10 rep022 emd clock3 -1.4025
D750_11_10 rep022 emd clock4 0.71
D750_11_10 rep023 emd clock1 1.9305
D750_11_10 rep023 emd clock2 1.0675
D750_11_10 rep023 emd clock3 0.1563
D750_11_10 rep023 emd clock4 0.2176
D750_11_10 rep024 emd clock1 -3.306
D750_11_10 rep024 emd clock2 -1.7043
D750_11_10 rep024 emd clock3 1.232
D750_11_10 rep024 emd clock4 1.0378
D750_11_10 rep025 emd clock1 -1.0796
D750_11_10 rep025 emd clock2 2.8942
D750_11_10 rep025 emd clock3 -1.3972
D750_11_10 rep025 emd clock4 -0.5605
D750_11_10 rep026 emd clock1 3.1156
D750_11_10 rep026 emd clock2 -1.7967
D750_11_10 rep026 emd clock3 0.8398
D750_11_10 rep026 emd clock4 0.1638
D750_11_10 rep027 emd clock1 0.0466
D750_11_10 rep027 emd clock2 1.5353
D750_11_10 rep027 emd clock3 -0.1202
D750_11_10 rep027 emd clock4 0.4952
D750_11_10 rep028 emd clock1 -0.9474
D750_11_10 rep028 emd clock2 1.6981
D750_11_10 rep028 emd clock3 1.3951
D750_11_10 rep028 emd clock4 -0.4389
D750_11_10 rep029 emd clock1 3.2073
D750_11_10 rep029 emd clock2 2.0354
D750_11_10 rep029 emd clock3 0.5501
D750_11_10 rep029 emd clock4 -1.5299
