scenario rep k nodeName trueNodeAge estNodeAge
scenario1 rep008 3 I6 33.1967 70.2042
scenario1 rep008 3 I60 31.2313 34.3027
scenario1 rep008 3 I61 31.807 41.3224
scenario1 rep008 3 I62 34.9944 51.5443
scenario1 rep008 3 I63 32.6694 41.6825
scenario1 rep008 3 I64 33.8687 42.0729
scenario1 rep008 3 I65 41.6289 61.1065
scenario1 rep008 3 I66 44.4088 101.5421
scenario1 rep008 3 I67 55.5269 127.2875
scenario1 rep008 3 I68 33.642 34.6802
scenario1 rep008 3 I69 33.6432 35.0065
scenario1 rep008 3 I7 6.9627 -32.1496
scenario1 rep008 3 I70 39.5374 36.7639
scenario1 rep008 3 I71 41.25 38.708
scenario1 rep008 3 I72 35.6755 36.7854
scenario1 rep008 3 I73 36.3187 37.6392
scenario1 rep008 3 I74 37.3101 39.7341
scenario1 rep008 3 I8 7.23236 -31.691
scenario1 rep008 3 I9 16.9771 94.4064
scenario1 rep009 3 I0 0 -11.8388
scenario1 rep009 3 I1 1.89772 -10.6173
scenario1 rep009 3 I10 24.4452 10.7677
scenario1 rep009 3 I11 8.33087 -8.4254
scenario1 rep009 3 I12 52.2788 84.4167
scenario1 rep009 3 I13 8.5159 -8.006
scenario1 rep009 3 I14 36.5605 38.3185
scenario1 rep009 3 I15 9.61193 -7.6249
scenario1 rep009 3 I16 18.552 0.3019
scenario1 rep009 3 I17 64.4724 79.8839
scenario1 rep009 3 I18 7.12688 -8.7843
scenario1 rep009 3 I19 12.9639 -6.1909
scenario1 rep009 3 I2 45.1116 46.6838
scenario1 rep009 3 I20 16.3031 -5.8603
scenario1 rep009 3 I21 24.8599 -2.167
scenario1 rep009 3 I22 30.0471 0.0701
scenario1 rep009 3 I23 32.4873 3.5716
scenario1 rep009 3 I24 31.6844 0.273
scenario1 rep009 3 I25 33.9221 2.4568
scenario1 rep009 3 I26 37.7111 5.5558
scenario1 rep009 3 I27 39.3061 8.0554
scenario1 rep009 3 I28 49.2904 8.5677
scenario1 rep009 3 I29 54.541 34.1335
scenario1 rep009 3 I3 53.1728 71.7514
scenario1 rep009 3 I30 8.64398 -8.3331
scenario1 rep009 3 I31 18.7662 14.327
scenario1 rep009 3 I32 20.3792 51.5846
scenario1 rep009 3 I33 39.6276 55.94
scenario1 rep009 3 I34 15.3699 14.0997
scenario1 rep009 3 I35 16.5318 22.2819
scenario1 rep009 3 I36 17.1885 15.7732
scenario1 rep009 3 I37 18.0794 16.3462
scenario1 rep009 3 I38 24.2807 23.6512
scenario1 rep009 3 I39 25.3912 24.0178
scenario1 rep009 3 I4 4.29313 -10.1682
scenario1 rep009 3 I40 26.2688 25.8751
scenario1 rep009 3 I41 27.3794 26.4472
scenario1 rep009 3 I42 33.9127 30.8019
scenario1 rep009 3 I43 41.7203 32.9584
scenario1 rep009 3 I44 43.2265 33.2973
scenario1 rep009 3 I45 48.2767 34.479
scenario1 rep009 3 I46 56.6923 39.6503
scenario1 rep009 3 I47 76.9586 40.5344
scenario1 rep009 3 I48 79.3105 41.9195
scenario1 rep009 3 I49 52.3546 35.6844
scenario1 rep009 3 I5 9.33696 -1.0978
scenario1 rep009 3 I50 58.469 38.5938
scenario1 rep009 3 I51 83.0134 113.7237
scenario1 rep009 3 I52 83.4521 114.2049
scenario1 rep009 3 I53 83.7694 114.5887
scenario1 rep009 3 I54 87.5096 115.3034
scenario1 rep009 3 I55 26.0402 24.2941
scenario1 rep009 3 I56 26.8496 24.6054
scenario1 rep009 3 I57 28.4881 29.4659
scenario1 rep009 3 I58 45.7523 74.2895
scenario1 rep009 3 I59 89.2963 95.0288
scenario1 rep009 3 I6 33.1967 32.5908
scenario1 rep009 3 I60 31.2313 24.9192
scenario1 rep009 3 I61 31.807 25.4266
scenario1 rep009 3 I62 34.9944 41.7672
scenario1 rep009 3 I63 32.6694 26.3452
scenario1 rep009 3 I64 33.8687 44.5596
scenario1 rep009 3 I65 41.6289 45.9072
scenario1 rep009 3 I66 44.4088 51.1551
scenario1 rep009 3 I67 55.5269 96.2279
scenario1 rep009 3 I68 33.642 26.169
scenario1 rep009 3 I69 33.6432 26.9118
scenario1 rep009 3 I7 6.9627 -9.2744
scenario1 rep009 3 I70 39.5374 27.2181
scenario1 rep009 3 I71 41.25 27.6761
scenario1 rep009 3 I72 35.6755 27.3861
scenario1 rep009 3 I73 36.3187 39.901
scenario1 rep009 3 I74 37.3101 44.4882
scenario1 rep009 3 I8 7.23236 -8.8904
scenario1 rep009 3 I9 16.9771 -7.7723
scenario1 rep010 3 I0 0 -17.1477
scenario1 rep010 3 I1 1.89772 -16.6244
scenario1 rep010 3 I10 24.4452 28.2111
scenario1 rep010 3 I11 8.33087 -9.9682
scenario1 rep010 3 I12 52.2788 55.2573
scenario1 rep010 3 I13 8.5159 -9.138
scenario1 rep010 3 I14 36.5605 38.5004
scenario1 rep010 3 I15 9.61193 -6.7711
scenario1 rep010 3 I16 18.552 -5.7252
scenario1 rep010 3 I17 64.4724 19.595
scenario1 rep010 3 I18 7.12688 -11.1448
scenario1 rep010 3 I19 12.9639 -0.441
scenario1 rep010 3 I2 45.1116 37.186
scenario1 rep010 3 I20 16.3031 -0.1095
scenario1 rep010 3 I21 24.8599 8.4085
scenario1 rep010 3 I22 30.0471 21.0985
scenario1 rep010 3 I23 32.4873 76.2011
scenario1 rep010 3 I24 31.6844 23.7991
scenario1 rep010 3 I25 33.9221 25.9087
scenario1 rep010 3 I26 37.7111 33.9424
scenario1 rep010 3 I27 39.3061 39.5093
scenario1 rep010 3 I28 49.2904 77.8457
scenario1 rep010 3 I29 54.541 42.1968
scenario1 rep010 3 I3 53.1728 37.9833
scenario1 rep010 3 I30 8.64398 -10.6339
scenario1 rep010 3 I31 18.7662 30.0122
scenario1 rep010 3 I32 20.3792 30.5413
scenario1 rep010 3 I33 39.6276 31.5742
scenario1 rep010 3 I34 15.3699 29.1884
scenario1 rep010 3 I35 16.5318 30.9011
scenario1 rep010 3 I36 17.1885 30.7282
scenario1 rep010 3 I37 18.0794 31.4553
scenario1 rep010 3 I38 24.2807 39.6513
scenario1 rep010 3 I39 25.3912 40.1042
scenario1 rep010 3 I4 4.29313 -12.209
scenario1 rep010 3 I40 26.2688 40.6149
scenario1 rep010 3 I41 27.3794 42.6325
scenario1 rep010 3 I42 33.9127 44.8795
scenario1 rep010 3 I43 41.7203 45.4004
scenario1 rep010 3 I44 43.2265 46.3805
scenario1 rep010 3 I45 48.2767 65.8569
scenario1 rep010 3 I46 56.6923 67.7942
scenario1 rep010 3 I47 76.9586 69.1233
scenario1 rep010 3 I48 79.3105 76.5834
scenario1 rep010 3 I49 52.3546 69.9839
scenario1 rep010 3 I5 9.33696 3.2249
scenario1 rep010 3 I50 58.469 104.4019
scenario1 rep010 3 I51 83.0134 114.6175
scenario1 rep010 3 I52 83.4521 115.0465
scenario1 rep010 3 I53 83.7694 115.5694
scenario1 rep010 3 I54 87.5096 116.5061
scenario1 rep010 3 I55 26.0402 40.5223
scenario1 rep010 3 I56 26.8496 41.4029
scenario1 rep010 3 I57 28.4881 41.9683
scenario1 rep010 3 I58 45.7523 66.5163
scenario1 rep010 3 I59 89.2963 90.1074
scenario1 rep010 3 I6 33.1967 15.8668
scenario1 rep010 3 I60 31.2313 41.7361
scenario1 rep010 3 I61 31.807 42.1788
scenario1 rep010 3 I62 34.9944 50.5504
scenario1 rep010 3 I63 32.6694 42.5841
scenario1 rep010 3 I64 33.8687 42.9988
scenario1 rep010 3 I65 41.6289 43.4537
scenario1 rep010 3 I66 44.4088 43.9234
scenario1 rep010 3 I67 55.5269 64.7316
scenario1 rep010 3 I68 33.642 42.5223
scenario1 rep010 3 I69 33.6432 42.8189
scenario1 rep010 3 I7 6.9627 -11.6492
scenario1 rep010 3 I70 39.5374 44.7432
scenario1 rep010 3 I71 41.25 66.5161
scenario1 rep010 3 I72 35.6755 43.5808
scenario1 rep010 3 I73 36.3187 44.0399
scenario1 rep010 3 I74 37.3101 44.4753
scenario1 rep010 3 I8 7.23236 -11.1254
scenario1 rep010 3 I9 16.9771 25.4654
scenario1 rep011 3 I0 0 -28.1163
scenario1 rep011 3 I1 1.89772 -27.6788
scenario1 rep011 3 I10 24.4452 94.7573
scenario1 rep011 3 I11 8.33087 -24.2677
scenario1 rep011 3 I12 52.2788 35.1582
scenario1 rep011 3 I13 8.5159 -23.8161
scenario1 rep011 3 I14 36.5605 37.767
scenario1 rep011 3 I15 9.61193 -22.8248
scenario1 rep011 3 I16 18.552 16.7673
scenario1 rep011 3 I17 64.4724 69.7447
scenario1 rep011 3 I18 7.12688 -15.6319
scenario1 rep011 3 I19 12.9639 -10.513
scenario1 rep011 3 I2 45.1116 30.2326
scenario1 rep011 3 I20 16.3031 -8.9578
scenario1 rep011 3 I21 24.8599 4.8939
scenario1 rep011 3 I22 30.0471 11.6319
scenario1 rep011 3 I23 32.4873 15.1833
scenario1 rep011 3 I24 31.6844 12.3373
scenario1 rep011 3 I25 33.9221 12.9718
scenario1 rep011 3 I26 37.7111 14.1114
scenario1 rep011 3 I27 39.3061 16.257
scenario1 rep011 3 I28 49.2904 108.821
scenario1 rep011 3 I29 54.541 22.0547
scenario1 rep011 3 I3 53.1728 36.3089
scenario1 rep011 3 I30 8.64398 2.2954
scenario1 rep011 3 I31 18.7662 31.8988
scenario1 rep011 3 I32 20.3792 59.2318
scenario1 rep011 3 I33 39.6276 65.2213
scenario1 rep011 3 I34 15.3699 22.6349
scenario1 rep011 3 I35 16.5318 23.4859
scenario1 rep011 3 I36 17.1885 39.6456
scenario1 rep011 3 I37 18.0794 40.0964
scenario1 rep011 3 I38 24.2807 40.8232
scenario1 rep011 3 I39 25.3912 40.9076
scenario1 rep011 3 I4 4.29313 -25.0799
scenario1 rep011 3 I40 26.2688 41.2999
scenario1 rep011 3 I41 27.3794 42.1561
scenario1 rep011 3 I42 33.9127 44.0599
scenario1 rep011 3 I43 41.7203 50.7971
scenario1 rep011 3 I44 43.2265 52.0564
scenario1 rep011 3 I45 48.2767 63.3581
scenario1 rep011 3 I46 56.6923 111.5919
scenario1 rep011 3 I47 76.9586 115.7489
scenario1 rep011 3 I48 79.3105 120.3785
scenario1 rep011 3 I49 52.3546 63.7658
scenario1 rep011 3 I5 9.33696 -2.432
scenario1 rep011 3 I50 58.469 74.4932
scenario1 rep011 3 I51 83.0134 106.5683
scenario1 rep011 3 I52 83.4521 107.1004
scenario1 rep011 3 I53 83.7694 107.724
scenario1 rep011 3 I54 87.5096 114.624
scenario1 rep011 3 I55 26.0402 41.0415
scenario1 rep011 3 I56 26.8496 41.4018
scenario1 rep011 3 I57 28.4881 41.8632
scenario1 rep011 3 I58 45.7523 110.6651
scenario1 rep011 3 I59 89.2963 114.0691
scenario1 rep011 3 I6 33.1967 35.9865
scenario1 rep011 3 I60 31.2313 41.9481
scenario1 rep011 3 I61 31.807 49.4854
scenario1 rep011 3 I62 34.9944 51.6125
scenario1 rep011 3 I63 32.6694 50.0786
scenario1 rep011 3 I64 33.8687 50.6287
scenario1 rep011 3 I65 41.6289 57.0089
scenario1 rep011 3 I66 44.4088 69.6395
scenario1 rep011 3 I67 55.5269 86.2696
scenario1 rep011 3 I68 33.642 42.3594
scenario1 rep011 3 I69 33.6432 42.4141
scenario1 rep011 3 I7 6.9627 -24.8018
scenario1 rep011 3 I70 39.5374 87.8725
scenario1 rep011 3 I71 41.25 88.2162
scenario1 rep011 3 I72 35.6755 43.4464
scenario1 rep011 3 I73 36.3187 43.6181
scenario1 rep011 3 I74 37.3101 43.8283
scenario1 rep011 3 I8 7.23236 -24.4237
scenario1 rep011 3 I9 16.9771 -18.8759
scenario1 rep012 3 I0 0 1.5622
scenario1 rep012 3 I1 1.89772 2.4781
scenario1 rep012 3 I10 24.4452 20.2116
scenario1 rep012 3 I11 8.33087 11.8845
scenario1 rep012 3 I12 52.2788 26.5299
scenario1 rep012 3 I13 8.5159 12.2053
scenario1 rep012 3 I14 36.5605 33.1257
scenario1 rep012 3 I15 9.61193 12.4936
scenario1 rep012 3 I16 18.552 29.5529
scenario1 rep012 3 I17 64.4724 101.5538
scenario1 rep012 3 I18 7.12688 9.0236
scenario1 rep012 3 I19 12.9639 12.0009
scenario1 rep012 3 I2 45.1116 20.0721
scenario1 rep012 3 I20 16.3031 12.3988
scenario1 rep012 3 I21 24.8599 17.8611
scenario1 rep012 3 I22 30.0471 26.3737
scenario1 rep012 3 I23 32.4873 45.5939
scenario1 rep012 3 I24 31.6844 26.7291
scenario1 rep012 3 I25 33.9221 27.7408
scenario1 rep012 3 I26 37.7111 43.0756
scenario1 rep012 3 I27 39.3061 59.2858
scenario1 rep012 3 I28 49.2904 77.5713
scenario1 rep012 3 I29 54.541 64.7738
scenario1 rep012 3 I3 53.1728 33.3497
scenario1 rep012 3 I30 8.64398 11.1088
scenario1 rep012 3 I31 18.7662 13.938
scenario1 rep012 3 I32 20.3792 26.9124
scenario1 rep012 3 I33 39.6276 50.2603
scenario1 rep012 3 I34 15.3699 14.3947
scenario1 rep012 3 I35 16.5318 14.7218
scenario1 rep012 3 I36 17.1885 20.3012
scenario1 rep012 3 I37 18.0794 20.7444
scenario1 rep012 3 I38 24.2807 25.066
scenario1 rep012 3 I39 25.3912 25.3733
scenario1 rep012 3 I4 4.29313 2.922
scenario1 rep012 3 I40 26.2688 43.4519
scenario1 rep012 3 I41 27.3794 44.1453
scenario1 rep012 3 I42 33.9127 46.0601
scenario1 rep012 3 I43 41.7203 50.1679
scenario1 rep012 3 I44 43.2265 50.7395
scenario1 rep012 3 I45 48.2767 71.0499
scenario1 rep012 3 I46 56.6923 129.8215
scenario1 rep012 3 I47 76.9586 130.8205
scenario1 rep012 3 I48 79.3105 131.0983
scenario1 rep012 3 I49 52.3546 71.4278
scenario1 rep012 3 I5 9.33696 11.087
scenario1 rep012 3 I50 58.469 72.4638
scenario1 rep012 3 I51 83.0134 129.965
scenario1 rep012 3 I52 83.4521 130.274
scenario1 rep012 3 I53 83.7694 130.6573
scenario1 rep012 3 I54 87.5096 134.5116
scenario1 rep012 3 I55 26.0402 25.6336
scenario1 rep012 3 I56 26.8496 25.9143
scenario1 rep012 3 I57 28.4881 26.4636
scenario1 rep012 3 I58 45.7523 69.9039
scenario1 rep012 3 I59 89.2963 114.7731
scenario1 rep012 3 I6 33.1967 48.4869
scenario1 rep012 3 I60 31.2313 27.9773
scenario1 rep012 3 I61 31.807 28.2728
scenario1 rep012 3 I62 34.9944 46.2562
scenario1 rep012 3 I63 32.6694 28.968
scenario1 rep012 3 I64 33.8687 29.3486
scenario1 rep012 3 I65 41.6289 73.555
scenario1 rep012 3 I66 44.4088 73.9639
scenario1 rep012 3 I67 55.5269 78.7859
scenario1 rep012 3 I68 33.642 30.6272
scenario1 rep012 3 I69 33.6432 41.3451
scenario1 rep012 3 I7 6.9627 8.1808
scenario1 rep012 3 I70 39.5374 64.4696
scenario1 rep012 3 I71 41.25 65.9394
scenario1 rep012 3 I72 35.6755 41.7488
scenario1 rep012 3 I73 36.3187 42.0842
scenario1 rep012 3 I74 37.3101 43.488
scenario1 rep012 3 I8 7.23236 8.9632
scenario1 rep012 3 I9 16.9771 10.6293
scenario1 rep013 3 I0 0 -11.0718
scenario1 rep013 3 I1 1.89772 -10.1985
scenario1 rep013 3 I10 24.4452 94.4838
scenario1 rep013 3 I11 8.33087 5.2672
scenario1 rep013 3 I12 52.2788 92.0442
scenario1 rep013 3 I13 8.5159 6.3193
scenario1 rep013 3 I14 36.5605 34.3396
scenario1 rep013 3 I15 9.61193 7.0798
scenario1 rep013 3 I16 18.552 9.4861
scenario1 rep013 3 I17 64.4724 71.3079
scenario1 rep013 3 I18 7.12688 -6.5852
scenario1 rep013 3 I19 12.9639 -5.6649
scenario1 rep013 3 I2 45.1116 25.8796
scenario1 rep013 3 I20 16.3031 -4.2
scenario1 rep013 3 I21 24.8599 8.6566
scenario1 rep013 3 I22 30.0471 17.0572
scenario1 rep013 3 I23 32.4873 17.4464
scenario1 rep013 3 I24 31.6844 20.6592
scenario1 rep013 3 I25 33.9221 20.9815
scenario1 rep013 3 I26 37.7111 22.9303
scenario1 rep013 3 I27 39.3061 25.4748
scenario1 rep013 3 I28 49.2904 25.8585
scenario1 rep013 3 I29 54.541 34.2676
scenario1 rep013 3 I3 53.1728 41.5732
scenario1 rep013 3 I30 8.64398 4.0053
scenario1 rep013 3 I31 18.7662 13.9338
scenario1 rep013 3 I32 20.3792 20.7693
scenario1 rep013 3 I33 39.6276 29.0936
scenario1 rep013 3 I34 15.3699 13.8693
scenario1 rep013 3 I35 16.5318 15.5044
scenario1 rep013 3 I36 17.1885 14.5498
scenario1 rep013 3 I37 18.0794 15.2814
scenario1 rep013 3 I38 24.2807 17.3461
scenario1 rep013 3 I39 25.3912 18.619
scenario1 rep013 3 I4 4.29313 -7.7482
scenario1 rep013 3 I40 26.2688 20.3937
scenario1 rep013 3 I41 27.3794 20.8325
scenario1 rep013 3 I42 33.9127 25.0689
scenario1 rep013 3 I43 41.7203 49.7628
scenario1 rep013 3 I44 43.2265 50.891
scenario1 rep013 3 I45 48.2767 65.2521
scenario1 rep013 3 I46 56.6923 85.5722
scenario1 rep013 3 I47 76.9586 99.6403
scenario1 rep013 3 I48 79.3105 100.5376
scenario1 rep013 3 I49 52.3546 66.7244
scenario1 rep013 3 I5 9.33696 8.4162
scenario1 rep013 3 I50 58.469 72.6396
scenario1 rep013 3 I51 83.0134 127.1415
scenario1 rep013 3 I52 83.4521 127.6778
scenario1 rep013 3 I53 83.7694 127.9496
scenario1 rep013 3 I54 87.5096 128.7196
scenario1 rep013 3 I55 26.0402 19.0025
scenario1 rep013 3 I56 26.8496 19.8514
scenario1 rep013 3 I57 28.4881 21.0184
scenario1 rep013 3 I58 45.7523 33.1097
scenario1 rep013 3 I59 89.2963 92.1094
scenario1 rep013 3 I6 33.1967 37.4289
scenario1 rep013 3 I60 31.2313 21.6665
scenario1 rep013 3 I61 31.807 22.0886
scenario1 rep013 3 I62 34.9944 22.5222
scenario1 rep013 3 I63 32.6694 22.5121
scenario1 rep013 3 I64 33.8687 36.4122
scenario1 rep013 3 I65 41.6289 88.1651
scenario1 rep013 3 I66 44.4088 117.2162
scenario1 rep013 3 I67 55.5269 122.5563
scenario1 rep013 3 I68 33.642 33.2973
scenario1 rep013 3 I69 33.6432 35.4233
scenario1 rep013 3 I7 6.9627 -7.2305
scenario1 rep013 3 I70 39.5374 41.4112
scenario1 rep013 3 I71 41.25 84.8281
scenario1 rep013 3 I72 35.6755 37.1851
scenario1 rep013 3 I73 36.3187 37.6708
scenario1 rep013 3 I74 37.3101 38.1264
scenario1 rep013 3 I8 7.23236 4.2489
scenario1 rep013 3 I9 16.9771 33.7279
scenario1 rep014 3 I0 0 4.5802
scenario1 rep014 3 I1 1.89772 4.8291
scenario1 rep014 3 I10 24.4452 56.5464
scenario1 rep014 3 I11 8.33087 6.1553
scenario1 rep014 3 I12 52.2788 106.1397
scenario1 rep014 3 I13 8.5159 6.3313
scenario1 rep014 3 I14 36.5605 37.682
scenario1 rep014 3 I15 9.61193 6.5227
scenario1 rep014 3 I16 18.552 51.6828
scenario1 rep014 3 I17 64.4724 83.3767
scenario1 rep014 3 I18 7.12688 5.9385
scenario1 rep014 3 I19 12.9639 9.7926
scenario1 rep014 3 I2 45.1116 94.4118
scenario1 rep014 3 I20 16.3031 18.0892
scenario1 rep014 3 I21 24.8599 26.5928
scenario1 rep014 3 I22 30.0471 37.9904
scenario1 rep014 3 I23 32.4873 56.2248
scenario1 rep014 3 I24 31.6844 38.1958
scenario1 rep014 3 I25 33.9221 39.2507
scenario1 rep014 3 I26 37.7111 42.572
scenario1 rep014 3 I27 39.3061 42.818
scenario1 rep014 3 I28 49.2904 44.5897
scenario1 rep014 3 I29 54.541 55.5179
scenario1 rep014 3 I3 53.1728 99.7482
scenario1 rep014 3 I30 8.64398 6.5761
scenario1 rep014 3 I31 18.7662 19.8933
scenario1 rep014 3 I32 20.3792 20.2375
scenario1 rep014 3 I33 39.6276 84.5562
scenario1 rep014 3 I34 15.3699 20.6849
scenario1 rep014 3 I35 16.5318 22.9159
scenario1 rep014 3 I36 17.1885 32.5422
scenario1 rep014 3 I37 18.0794 34.7826
scenario1 rep014 3 I38 24.2807 40.9014
scenario1 rep014 3 I39 25.3912 41.2924
scenario1 rep014 3 I4 4.29313 5.391
scenario1 rep014 3 I40 26.2688 47.9371
scenario1 rep014 3 I41 27.3794 48.3838
scenario1 rep014 3 I42 33.9127 48.6181
scenario1 rep014 3 I43 41.7203 49.6875
scenario1 rep014 3 I44 43.2265 68.5947
scenario1 rep014 3 I45 48.2767 68.981
scenario1 rep014 3 I46 56.6923 74.9023
scenario1 rep014 3 I47 76.9586 104.907
scenario1 rep014 3 I48 79.3105 105.8506
scenario1 rep014 3 I49 52.3546 71.8854
scenario1 rep014 3 I5 9.33696 12.4843
scenario1 rep014 3 I50 58.469 99.3063
scenario1 rep014 3 I51 83.0134 124.3173
scenario1 rep014 3 I52 83.4521 124.9651
scenario1 rep014 3 I53 83.7694 126.0915
scenario1 rep014 3 I54 87.5096 126.6687
scenario1 rep014 3 I55 26.0402 42.2357
scenario1 rep014 3 I56 26.8496 43.2095
scenario1 rep014 3 I57 28.4881 50.2697
scenario1 rep014 3 I58 45.7523 56.9673
scenario1 rep014 3 I59 89.2963 113.6855
scenario1 rep014 3 I6 33.1967 61.2163
scenario1 rep014 3 I60 31.2313 43.4551
scenario1 rep014 3 I61 31.807 48.8837
scenario1 rep014 3 I62 34.9944 49.3192
scenario1 rep014 3 I63 32.6694 49.5074
scenario1 rep014 3 I64 33.8687 50.0498
scenario1 rep014 3 I65 41.6289 75.9499
scenario1 rep014 3 I66 44.4088 76.7601
scenario1 rep014 3 I67 55.5269 77.3702
scenario1 rep014 3 I68 33.642 43.6541
scenario1 rep014 3 I69 33.6432 43.8472
scenario1 rep014 3 I7 6.9627 5.6417
scenario1 rep014 3 I70 39.5374 111.2711
scenario1 rep014 3 I71 41.25 111.6593
scenario1 rep014 3 I72 35.6755 44.0005
scenario1 rep014 3 I73 36.3187 44.1569
scenario1 rep014 3 I74 37.3101 44.5352
scenario1 rep014 3 I8 7.23236 5.9282
scenario1 rep014 3 I9 16.9771 42.0674
scenario1 rep015 3 I0 0 10.4963
scenario1 rep015 3 I1 1.89772 11.1897
scenario1 rep015 3 I10 24.4452 23.8563
scenario1 rep015 3 I11 8.33087 12.0076
scenario1 rep015 3 I12 52.2788 75.8395
scenario1 rep015 3 I13 8.5159 12.2149
scenario1 rep015 3 I14 36.5605 38.1652
scenario1 rep015 3 I15 9.61193 13.0472
scenario1 rep015 3 I16 18.552 46.822
scenario1 rep015 3 I17 64.4724 84.0157
scenario1 rep015 3 I18 7.12688 11.6783
scenario1 rep015 3 I19 12.9639 23.0353
scenario1 rep015 3 I2 45.1116 17.5839
scenario1 rep015 3 I20 16.3031 25.0957
scenario1 rep015 3 I21 24.8599 42.1325
scenario1 rep015 3 I22 30.0471 47.8296
scenario1 rep015 3 I23 32.4873 62.4986
scenario1 rep015 3 I24 31.6844 47.9682
scenario1 rep015 3 I25 33.9221 48.3488
scenario1 rep015 3 I26 37.7111 48.3917
scenario1 rep015 3 I27 39.3061 48.9992
scenario1 rep015 3 I28 49.2904 53.2768
scenario1 rep015 3 I29 54.541 65.9643
scenario1 rep015 3 I3 53.1728 53.4998
scenario1 rep015 3 I30 8.64398 11.8343
scenario1 rep015 3 I31 18.7662 16.2118
scenario1 rep015 3 I32 20.3792 18.4994
scenario1 rep015 3 I33 39.6276 22.3361
scenario1 rep015 3 I34 15.3699 22.1714
scenario1 rep015 3 I35 16.5318 24.7167
scenario1 rep015 3 I36 17.1885 24.7195
scenario1 rep015 3 I37 18.0794 24.966
scenario1 rep015 3 I38 24.2807 38.6049
scenario1 rep015 3 I39 25.3912 38.7355
scenario1 rep015 3 I4 4.29313 11.3864
scenario1 rep015 3 I40 26.2688 46.3799
scenario1 rep015 3 I41 27.3794 46.5948
scenario1 rep015 3 I42 33.9127 49.2379
scenario1 rep015 3 I43 41.7203 51.3605
scenario1 rep015 3 I44 43.2265 51.6018
scenario1 rep015 3 I45 48.2767 60.2054
scenario1 rep015 3 I46 56.6923 99.1477
scenario1 rep015 3 I47 76.9586 113.0095
scenario1 rep015 3 I48 79.3105 116.2747
scenario1 rep015 3 I49 52.3546 61.7146
scenario1 rep015 3 I5 9.33696 12.9977
scenario1 rep015 3 I50 58.469 65.0438
scenario1 rep015 3 I51 83.0134 105.7366
scenario1 rep015 3 I52 83.4521 105.9737
scenario1 rep015 3 I53 83.7694 106.4541
scenario1 rep015 3 I54 87.5096 107.3537
scenario1 rep015 3 I55 26.0402 39.0856
scenario1 rep015 3 I56 26.8496 39.2747
scenario1 rep015 3 I57 28.4881 41.451
scenario1 rep015 3 I58 45.7523 85.1611
scenario1 rep015 3 I59 89.2963 89.7219
scenario1 rep015 3 I6 33.1967 100.1275
scenario1 rep015 3 I60 31.2313 39.4361
scenario1 rep015 3 I61 31.807 49.973
scenario1 rep015 3 I62 34.9944 50.429
scenario1 rep015 3 I63 32.6694 57.2878
scenario1 rep015 3 I64 33.8687 65.5436
scenario1 rep015 3 I65 41.6289 71.4806
scenario1 rep015 3 I66 44.4088 71.733
scenario1 rep015 3 I67 55.5269 109.1243
scenario1 rep015 3 I68 33.642 40.1867
scenario1 rep015 3 I69 33.6432 40.5801
scenario1 rep015 3 I7 6.9627 11.5207
scenario1 rep015 3 I70 39.5374 43.359
scenario1 rep015 3 I71 41.25 43.8087
scenario1 rep015 3 I72 35.6755 41.2218
scenario1 rep015 3 I73 36.3187 41.5851
scenario1 rep015 3 I74 37.3101 42.4156
scenario1 rep015 3 I8 7.23236 11.7676
scenario1 rep015 3 I9 16.9771 16.5416
scenario1 rep016 3 I0 0 8.4332
scenario1 rep016 3 I1 1.89772 8.8073
scenario1 rep016 3 I10 24.4452 127.0287
scenario1 rep016 3 I11 8.33087 10.4955
scenario1 rep016 3 I12 52.2788 125.2514
scenario1 rep016 3 I13 8.5159 10.6628
scenario1 rep016 3 I14 36.5605 38.6876
scenario1 rep016 3 I15 9.61193 10.8131
scenario1 rep016 3 I16 18.552 76.8551
scenario1 rep016 3 I17 64.4724 115.9047
scenario1 rep016 3 I18 7.12688 10.3906
scenario1 rep016 3 I19 12.9639 21.0393
scenario1 rep016 3 I2 45.1116 86.0173
scenario1 rep016 3 I20 16.3031 22.256
scenario1 rep016 3 I21 24.8599 28.1472
scenario1 rep016 3 I22 30.0471 34.2532
scenario1 rep016 3 I23 32.4873 100.1024
scenario1 rep016 3 I24 31.6844 34.4088
scenario1 rep016 3 I25 33.9221 35.092
scenario1 rep016 3 I26 37.7111 45.8336
scenario1 rep016 3 I27 39.3061 46.076
scenario1 rep016 3 I28 49.2904 97.2569
scenario1 rep016 3 I29 54.541 59.6963
scenario1 rep016 3 I3 53.1728 87.0108
scenario1 rep016 3 I30 8.64398 10.8288
scenario1 rep016 3 I31 18.7662 32.0288
scenario1 rep016 3 I32 20.3792 32.2919
scenario1 rep016 3 I33 39.6276 52.1762
scenario1 rep016 3 I34 15.3699 29.4238
scenario1 rep016 3 I35 16.5318 29.6704
scenario1 rep016 3 I36 17.1885 38.9017
scenario1 rep016 3 I37 18.0794 39.887
scenario1 rep016 3 I38 24.2807 40.1309
scenario1 rep016 3 I39 25.3912 40.3737
scenario1 rep016 3 I4 4.29313 9.7085
scenario1 rep016 3 I40 26.2688 40.6231
scenario1 rep016 3 I41 27.3794 40.8729
scenario1 rep016 3 I42 33.9127 51.8159
